student_id,studentized_residual,leverage,cooks_distance,dffits,simulation_influential_case,abs_studentized_residual,abs_dffits
S183,-1.1505460857109169,0.028926108811785638,0.00787549503940793,-0.19857423047222075,0,1.1505460857109169,0.19857423047222075
S227,1.8483477810010949,0.011275665391616254,0.007712967457842277,0.197386373795291,0,1.8483477810010949,0.197386373795291
S161,-1.5353389007261091,0.015943609222899592,0.007594585288121559,-0.19542835720601448,0,1.5353389007261091,0.19542835720601448
S092,-1.6146198231989386,0.013984954382485489,0.007344941591876809,-0.19229103465832098,0,1.6146198231989386,0.19229103465832098
S098,1.3717066671550022,0.01806570840887079,0.006897614200177159,0.1860576512185409,0,1.3717066671550022,0.1860576512185409
S015,1.2758698800966468,0.01967727251331937,0.006517482107366382,0.18076081863079635,0,1.2758698800966468,0.18076081863079635
S226,-1.0245286825750974,0.029819923664380233,0.006451202150026181,-0.17961855953255795,0,1.0245286825750974,0.17961855953255795
S030,-1.1003099953705868,0.02573121768633539,0.006389288298277171,-0.17881577698738557,0,1.1003099953705868,0.17881577698738557
S158,1.21154353648851,0.021169206250264624,0.006336380703795433,0.17817119805838214,0,1.21154353648851,0.17817119805838214
S138,1.4866776316713521,0.01378204010125633,0.006145729029088887,0.17574667134057367,0,1.4866776316713521,0.17574667134057367
S067,-1.1266671356367524,0.02220989893058138,0.005760028744870073,-0.16980328949991272,0,1.1266671356367524,0.16980328949991272
S001,-0.8357060550047657,0.039065588465611714,0.005685850583712954,-0.16850153486581587,0,0.8357060550047657,0.16850153486581587
S154,1.1035464598066544,0.022432520370351476,0.005583933221073722,0.16716920783015507,0,1.1035464598066544,0.16716920783015507
S182,-1.8070485507484124,0.008470037266785538,0.005525639194216421,-0.16701657000575396,0,1.8070485507484124,0.16701657000575396
S145,-1.0377477817711207,0.024981326951285875,0.005516632617075011,-0.16610897518396167,0,1.0377477817711207,0.16610897518396167
S144,1.095111120006743,0.021671517038837174,0.00530863523450389,0.162989826283,0,1.095111120006743,0.162989826283
S136,1.1712567940021155,0.01865531327010562,0.005207491479421906,0.16148887480272747,0,1.1712567940021155,0.16148887480272747
S074,1.1213359397313174,0.02010563003579509,0.005154238179657746,0.16062197219233787,0,1.1213359397313174,0.16062197219233787
S148,1.0436874645014773,0.023094540213131214,0.0051482869318059555,0.16047184986596047,0,1.0436874645014773,0.16047184986596047
S147,1.3728237618166197,0.013278390201587803,0.005053340342903296,0.15925393834331736,0,1.3728237618166197,0.15925393834331736
S211,1.7707898373910578,0.008064195512041994,0.005052571257191372,0.15966354284429235,0,1.7707898373910578,0.15966354284429235
S036,1.2838153073343885,0.015054679006343968,0.005024562383007898,0.15872021346367243,0,1.2838153073343885,0.15872021346367243
S109,1.3330925136026797,0.01388354615316285,0.004987569410414095,0.15817811327754863,0,1.3330925136026797,0.15817811327754863
S060,0.9417097768584985,0.025648376957101947,0.004671082612441318,0.15278797213713793,0,0.9417097768584985,0.15278797213713793
S072,-1.0943723903169233,0.01840079952568571,0.004486396276116586,-0.14983607108236902,0,1.0943723903169233,0.14983607108236902
S096,0.9576098844500031,0.023742452054930925,0.004461920073164843,0.14933761210551028,0,0.9576098844500031,0.14933761210551028
S121,0.7032233456863952,0.04173336316044906,0.004316668826591219,0.14675462207803613,0,0.7032233456863952,0.14675462207803613
S099,0.9868375381436028,0.02105779176786253,0.004190109991008265,0.14473499404078333,0,0.9868375381436028,0.14473499404078333
S022,1.0791049972399493,0.01748561573640272,0.004141861534368385,0.14395763728103103,0,1.0791049972399493,0.14395763728103103
S140,0.9810030332450498,0.020868421029846054,0.004102879691978119,0.14321701460069203,0,0.9810030332450498,0.14321701460069203
S078,-0.7984879990118965,0.030816066305539718,0.004060766911496909,-0.14238160692707627,0,0.7984879990118965,0.14238160692707627
S194,0.7546996680543236,0.03400302716479678,0.0040171339942348784,0.14159407068087795,0,0.7546996680543236,0.14159407068087795
S188,0.9448151299578096,0.021843719627587087,0.003988782974917281,0.1411906742659684,0,0.9448151299578096,0.1411906742659684
S149,1.1949981391512263,0.013787993119250969,0.003985703033155354,0.14129689397484838,0,1.1949981391512263,0.14129689397484838
S210,-1.0931543395200796,0.016169081345415857,0.003924620278269776,-0.14014058389908665,0,1.0931543395200796,0.14014058389908665
S162,0.9779403771346015,0.019867535526339904,0.0038778822523549764,0.13923293868859132,0,0.9779403771346015,0.13923293868859132
S027,1.2324216605507905,0.012599182199904382,0.0038675833404618583,0.13921427166698258,0,1.2324216605507905,0.13921427166698258
S047,-1.0726595295331387,0.016409709965662614,0.0038367387888478583,-0.13854958574355744,0,1.0726595295331387,0.13854958574355744
S130,0.9978244782409494,0.018500526709048094,0.0037535340282486554,0.13699387955062878,0,0.9978244782409494,0.13699387955062878
S058,0.9966180170068168,0.018292821996256092,0.003701678403090948,0.13604359666045204,0,0.9966180170068168,0.13604359666045204
S213,0.8822058641272121,0.022700978516110942,0.0036190694913951584,0.13445547680381184,0,0.8822058641272121,0.13445547680381184
S230,-1.2728984839774753,0.011019599364679732,0.003601230058850338,-0.13436397066312356,0,1.2728984839774753,0.13436397066312356
S035,-0.6780329380170362,0.03609923472836704,0.0034514123908047853,-0.13121504297674086,0,0.6780329380170362,0.13121504297674086
S019,1.334006303809349,0.009112206197922613,0.0032621693668806943,0.12792558506638074,0,1.334006303809349,0.12792558506638074
S123,1.2526006625091572,0.010166302628763575,0.0032151835941288042,0.12694425071880536,0,1.2526006625091572,0.12694425071880536
S076,0.5497030944781018,0.04997778336749442,0.0031887548549453964,0.12608104395013495,0,0.5497030944781018,0.12608104395013495
S008,1.5794042546056033,0.006250208739222241,0.0031180340870135335,0.1252570096471918,0,1.5794042546056033,0.1252570096471918
S011,-1.153367738927777,0.011385551791823337,0.0030597279772998634,-0.1237745524046879,0,1.153367738927777,0.1237745524046879
S232,0.9677753079598961,0.015000543605690511,0.0028534303762897655,0.11942906732038046,0,0.9677753079598961,0.11942906732038046
S141,1.2467117682072881,0.008326923820091828,0.00260408422333615,0.11424155175570018,0,1.2467117682072881,0.11424155175570018
S052,-1.1664104164952052,0.009398257620504457,0.0025775986301657433,-0.11361234355448892,0,1.1664104164952052,0.11361234355448892
S235,0.7427620148568106,0.022373991357326387,0.002530051559800585,0.11236603208509172,0,0.7427620148568106,0.11236603208509172
S214,-0.8258351926545067,0.017641008733847916,0.002452776820035404,-0.11066746998595159,0,0.8258351926545067,0.11066746998595159
S051,0.9000855303655455,0.014876424606720074,0.002448817374725385,0.11060829725177343,0,0.9000855303655455,0.11060829725177343
S104,0.7037142073945174,0.024059855378797693,0.00244695703189918,0.1104921015830175,0,0.7037142073945174,0.1104921015830175
S209,1.1305408000296133,0.009340967310887118,0.00240744537065585,0.10977920072257467,0,1.1305408000296133,0.10977920072257467
S125,1.0613578557984655,0.010554241793762503,0.0024019006559857273,0.10961736620335281,0,1.0613578557984655,0.10961736620335281
S218,0.9250675499063221,0.013475349031931986,0.002339244597541569,0.10811587994481098,0,0.9250675499063221,0.10811587994481098
S151,-0.5899884004129086,0.03169226377460252,0.0022848792473814114,-0.1067366095123738,0,0.5899884004129086,0.1067366095123738
S075,0.7126830787595765,0.021085556661711802,0.0021926715318107137,0.10459637050418888,0,0.7126830787595765,0.10459637050418888
S082,0.6397525857631846,0.025729869183414026,0.002167231680602663,0.10396595444673615,0,0.6397525857631846,0.10396595444673615
S054,0.8708982639131605,0.013370453402446974,0.0020578014375602625,0.10138260208486913,0,0.8708982639131605,0.10138260208486913
S157,0.889084691421901,0.012640407553716622,0.002025766484839198,0.10059722388450099,0,0.889084691421901,0.10059722388450099
S080,0.6151369893107006,0.025947141822997174,0.002021300906633001,0.10039806509412817,0,0.6151369893107006,0.10039806509412817
S233,-0.7773123769756194,0.015851067829874207,0.0019496242267960674,-0.09864939640915721,0,0.7773123769756194,0.09864939640915721
S020,0.45065511094555866,0.0439197300034235,0.0018722297605551718,0.09658884072435497,0,0.45065511094555866,0.09658884072435497
S179,0.5883317344438843,0.024652902034482227,0.0017546619861340293,0.09353554942924125,0,0.5883317344438843,0.09353554942924125
S055,0.5090024404231325,0.031904617971158844,0.0017130756717828202,0.0924033177090649,0,0.5090024404231325,0.0924033177090649
S061,-0.7973571823155474,0.013186888040990163,0.0017018326456321388,-0.09217361366604472,0,0.7973571823155474,0.09217361366604472
S117,0.6718424003423269,0.018384645488199472,0.001694703840248827,0.09194420612030944,0,0.6718424003423269,0.09194420612030944
S191,1.045570911389008,0.007694141820776096,0.0016946474900220553,0.09206844501878605,0,1.045570911389008,0.09206844501878605
S007,-0.5586440495891518,0.026198629495596044,0.0016841536810057193,-0.09163033472691777,0,0.5586440495891518,0.09163033472691777
S193,-0.7262943960199095,0.015039797044501906,0.0016141829513108693,-0.08974790910187068,0,0.7262943960199095,0.08974790910187068
S223,0.6469720738787019,0.01859133497617227,0.0015897820834328072,0.08904630007290587,0,0.6469720738787019,0.08904630007290587
S133,0.7295374117157009,0.014266215319110799,0.001543617179861407,0.08776515708176305,0,0.7295374117157009,0.08776515708176305
S105,0.5864437588561641,0.021573806962717802,0.0015208823850664753,0.0870814651995652,0,0.5864437588561641,0.0870814651995652
S221,-1.0124047424696507,0.007343259407043353,0.0015162889860234055,-0.08707611776391169,0,1.0124047424696507,0.08707611776391169
S217,0.5706629935008181,0.02166733623645275,0.0014466264637870098,0.08492571165168479,0,0.5706629935008181,0.08492571165168479
S132,-0.6619735825307885,0.015995231093977928,0.0014280522421976345,-0.08439900297554145,0,0.6619735825307885,0.08439900297554145
S212,0.8896779089867793,0.008323171096595259,0.0013298409698550583,0.08150647953477516,0,0.8896779089867793,0.08150647953477516
S137,0.7973279998667002,0.010297430315719681,0.0013249573621628484,0.08132968635201938,0,0.7973279998667002,0.08132968635201938
S152,-0.43237938669203824,0.030783530732772478,0.0011916885620791814,-0.07705730280163824,0,0.43237938669203824,0.07705730280163824
S134,-1.0254813809442411,0.005519390496626635,0.0011670379662592936,-0.07639680222053119,0,1.0254813809442411,0.07639680222053119
S174,-0.9005493846074188,0.007081591857021916,0.0011577421311992713,-0.07605297356764545,0,0.9005493846074188,0.07605297356764545
S176,0.407114019840144,0.03343177428406789,0.0011506242637599375,0.07571457942818181,0,0.407114019840144,0.07571457942818181
S189,0.9533417546007814,0.006182803047764346,0.0011312916823765361,0.07519484477596163,0,0.9533417546007814,0.07519484477596163
S168,0.5485701187722521,0.017928527092059603,0.0011020204602876073,0.07411957243097546,0,0.5485701187722521,0.07411957243097546
S101,-0.40942065329857336,0.030380539624980163,0.001054155454999472,-0.07247142937621097,0,0.40942065329857336,0.07247142937621097
S224,-0.8305956216793954,0.007417831714731536,0.001032507608853179,-0.07180338049930003,0,0.8305956216793954,0.07180338049930003
S093,-0.5999872383041621,0.014094802492608848,0.0010321011490105152,-0.07173877100606346,0,0.5999872383041621,0.07173877100606346
S034,0.36446382424001306,0.03634920929169989,0.0010058186353801614,0.07078513599680444,0,0.36446382424001306,0.07078513599680444
S165,0.4609003440737322,0.022547442609027045,0.0009833397318048155,0.07000157859059902,0,0.4609003440737322,0.07000157859059902
S010,0.5124150727063254,0.01729178790287788,0.0009269452060165162,0.0679719224691729,0,0.5124150727063254,0.0679719224691729
S120,-0.4734133091212098,0.01970728435137533,0.0009041035518694063,-0.06712371223397655,0,0.4734133091212098,0.06712371223397655
S185,0.4206867026875074,0.02383810716279742,0.0008674034588669343,0.06574061216024893,0,0.4206867026875074,0.06574061216024893
S131,0.6114102168975102,0.011404423904029699,0.0008647863524935197,0.06566894454331926,0,0.6114102168975102,0.06566894454331926
S068,-0.4275922130954196,0.022989365488506972,0.0008634358321520098,-0.06559090672265312,0,0.4275922130954196,0.06559090672265312
S225,0.5003767894677308,0.015912839740575627,0.0008123178481569742,0.06362887109302245,0,0.5003767894677308,0.06362887109302245
S238,0.3719555083916816,0.027693335394772596,0.0007910051207083914,0.06277359427852261,0,0.3719555083916816,0.06277359427852261
S124,-0.6567550338598493,0.009057820128594924,0.0007904318099983869,-0.06279008904360223,0,0.6567550338598493,0.06279008904360223
S115,0.6754183934736406,0.008491271498916599,0.0007831737219569871,0.06250445549447257,0,0.6754183934736406,0.06250445549447257
S171,-0.8498175934929533,0.005312305611804632,0.0007723096328441862,-0.06210461461160854,0,0.8498175934929533,0.06210461461160854
S197,0.37609707978561746,0.026292626607790793,0.0007666991717108763,0.06180202692774902,0,0.37609707978561746,0.06180202692774902
S236,0.6251570808846741,0.009290436977725174,0.0007348951017343986,0.06053883341708318,0,0.6251570808846741,0.06053883341708318
S172,-0.6405425097932661,0.008708160908584263,0.0007226732937880034,-0.06003581551140556,0,0.6405425097932661,0.06003581551140556
S208,0.3858749142525889,0.02343203659227902,0.0007171440391041002,0.05977234959961573,0,0.3858749142525889,0.05977234959961573
S184,-0.43415671107846066,0.018331356937822302,0.0007064070747011586,-0.05932822649904921,0,0.43415671107846066,0.05932822649904921
S234,0.7072213710270742,0.006784118839641716,0.0006847235330708705,0.058449428855598125,0,0.7072213710270742,0.058449428855598125
S086,-0.47280724067039215,0.01469581489645016,0.0006690504825348809,-0.05774252773466369,0,0.47280724067039215,0.05774252773466369
S009,-0.43091220958319093,0.01761187033593985,0.0006680938674782929,-0.057696568765147636,0,0.43091220958319093,0.057696568765147636
S118,0.6961216045157043,0.006589930161290843,0.0006443265676414686,0.056697151416985364,0,0.6961216045157043,0.056697151416985364
S106,-0.7267777921054949,0.005915222244213324,0.0006298740493033367,-0.05606288846508909,0,0.7267777921054949,0.05606288846508909
S090,0.22132469147611983,0.059990428628043484,0.0006277699466793335,0.05591195940173848,0,0.22132469147611983,0.05591195940173848
S081,-0.5253907086153221,0.011043207881558876,0.0006183761034172101,-0.05551896396203683,0,0.5253907086153221,0.05551896396203683
S201,-0.3052164833668968,0.029795812466807545,0.0005744036553366762,-0.053487712871897984,0,0.3052164833668968,0.053487712871897984
S069,-0.4336825113043697,0.014629339372889922,0.0005604049684387928,-0.052842633471367126,0,0.4336825113043697,0.052842633471367126
S112,0.5408453850574412,0.009269966175616217,0.0005490457362897786,0.05231600091025534,0,0.5408453850574412,0.05231600091025534
S167,0.3793136564044871,0.018642061168189644,0.0005486286655971639,0.05227953584647689,0,0.3793136564044871,0.05227953584647689
S063,-0.5025423191309563,0.010647828964794492,0.0005453420264173715,-0.05213480065452509,0,0.5025423191309563,0.05213480065452509
S222,0.41560923117057547,0.015042031749468636,0.0005294448283401573,0.051360540649647145,0,0.41560923117057547,0.051360540649647145
S053,-0.5344231473545678,0.008858074795717713,0.0005120663805695275,-0.050522753113002326,0,0.5344231473545678,0.050522753113002326
S062,0.4358573139249802,0.013226483577811584,0.0005110285361435636,0.050461225553564165,0,0.4358573139249802,0.050461225553564165
S029,-0.4492815982491956,0.012287746165958905,0.0005039489921061269,-0.05011174497099105,0,0.4492815982491956,0.05011174497099105
S031,-0.4631550721867001,0.011385199520648162,0.0004957359828079738,-0.049703067588452846,0,0.4631550721867001,0.049703067588452846
S087,0.3668501221029784,0.017796712493253958,0.0004894947476383976,0.049380771231135996,0,0.3668501221029784,0.049380771231135996
S169,0.438412152295601,0.012209051407326088,0.0004767684074076097,0.04874061714565881,0,0.438412152295601,0.04874061714565881
S064,0.31700610766460824,0.022312291748419054,0.0004604418754161094,0.047889427157655824,0,0.31700610766460824,0.047889427157655824
S190,-0.3720413835092453,0.0162489130473196,0.00045893034543922727,-0.047814629556112084,0,0.3720413835092453,0.047814629556112084
S040,0.42837242110643653,0.01199058236274676,0.00044695495689123287,0.04719120848913078,0,0.42837242110643653,0.04719120848913078
S088,0.20977210660599976,0.04769429648984848,0.00044257398174995524,0.046945370447660964,0,0.20977210660599976,0.046945370447660964
S091,0.26119447260584605,0.03120332437200592,0.0004412163432758201,0.04687573550780552,0,0.26119447260584605,0.04687573550780552
S045,0.5778121855062801,0.006147136449552717,0.00041417792848269644,0.04544248541088697,0,0.5778121855062801,0.04544248541088697
S059,-0.3119259264690907,0.020701254343986973,0.0004129389677075987,-0.045351557361398814,0,0.3119259264690907,0.045351557361398814
S128,0.47839532844546206,0.00875573770010481,0.0004056424207718276,0.044961724297056194,0,0.47839532844546206,0.044961724297056194
S056,0.4969371050650274,0.007824725836591334,0.0003907576603818631,0.044130799000682834,0,0.4969371050650274,0.044130799000682834
S180,-0.454197202416929,0.009160416482190264,0.00038273667098066686,-0.04367172942820975,0,0.454197202416929,0.04367172942820975
S039,0.3899487349837575,0.011290946460054737,0.0003485593553031825,0.04167143291146689,0,0.3899487349837575,0.04167143291146689
S156,0.2890384304905063,0.020082286426742015,0.0003437650373693684,0.04137779700145967,0,0.2890384304905063,0.04137779700145967
S057,0.2665410209845153,0.023405587240469903,0.0003418877862137001,0.041263561559111955,0,0.2665410209845153,0.041263561559111955
S050,0.315249680422332,0.016184845330530374,0.00032824789170568877,0.04043450935788459,0,0.315249680422332,0.04043450935788459
S143,-0.4026250984866017,0.009947357534617663,0.0003269131343657699,-0.04035762163754202,0,0.4026250984866017,0.04035762163754202
S203,0.32289620475479164,0.015244085081425222,0.000324031465154699,0.040174392977328034,0,0.32289620475479164,0.040174392977328034
S012,0.3654396329547837,0.011586308097939375,0.0003142474970018785,0.039565695660067825,0,0.3654396329547837,0.039565695660067825
S129,0.24384696969282463,0.025605791538779326,0.00031376889924185136,0.0395292995409316,0,0.24384696969282463,0.0395292995409316
S103,0.19492165341945314,0.038559979027951885,0.000306017495310002,0.03903618639521774,0,0.19492165341945314,0.03903618639521774
S207,-0.4202091057855798,0.00836621973593751,0.00029899455501209105,-0.038597078779181955,0,0.4202091057855798,0.038597078779181955
S116,0.28502911602567266,0.017918971995162864,0.0002976291518807871,0.03850100894165992,0,0.28502911602567266,0.03850100894165992
S066,-0.35606184632946025,0.01135012790287701,0.00029218363362868056,-0.03815088000474297,0,0.35606184632946025,0.03815088000474297
S038,0.42999992792494296,0.00773265424783135,0.00028918490999010004,0.03795931170194526,0,0.42999992792494296,0.03795931170194526
S192,0.4150690458015379,0.007935303318238406,0.0002765837108075079,0.037122063981713076,0,0.4150690458015379,0.037122063981713076
S100,0.318907756922849,0.012608015315741145,0.00026072374312144717,0.03603658662655666,0,0.318907756922849,0.03603658662655666
S198,-0.23169731588399095,0.0226812609610593,0.0002501815922071256,-0.035296893732459755,0,0.23169731588399095,0.035296893732459755
S033,-0.36956544191989593,0.009021263952100105,0.0002495826269400564,-0.03526085840113916,0,0.36956544191989593,0.03526085840113916
S024,-0.4494948346777221,0.005853054944955203,0.00023871988882029748,-0.034489803084095945,0,0.4494948346777221,0.034489803084095945
S026,-0.4427133182401201,0.005962504155166713,0.00023593343800606958,-0.034287478729054945,0,0.4427133182401201,0.034287478729054945
S077,-0.31024370522996764,0.011962080004967894,0.00023396044896292949,-0.034136541854903765,0,0.31024370522996764,0.034136541854903765
S013,0.18608549406686417,0.031388513567683796,0.00022535329479197043,0.033498324655676655,0,0.18608549406686417,0.033498324655676655
S126,0.2729444587937189,0.014036985133578008,0.00021296367646426542,0.03256723513532824,0,0.2729444587937189,0.03256723513532824
S065,-0.2301908192517787,0.01942483559934708,0.00021078326532263838,-0.03239859894192967,0,0.2301908192517787,0.03239859894192967
S108,0.13809119367099731,0.0496151838726317,0.00019993724050908803,0.031551756507029946,0,0.13809119367099731,0.031551756507029946
S177,-0.19738764046940468,0.024084246390497707,0.00019309469353721113,-0.031008468856963334,0,0.19738764046940468,0.031008468856963334
S164,0.24626657316905023,0.015526909240206287,0.00019207089288214696,0.030927587870905254,0,0.24626657316905023,0.030927587870905254
S206,0.24379929712230114,0.013442117855977773,0.00016262290932949543,0.028458041820242745,0,0.24379929712230114,0.028458041820242745
S135,-0.24555345972339646,0.01252881186038788,0.000153619970321741,-0.02765914715461522,0,0.24555345972339646,0.02765914715461522
S006,-0.2731775479292403,0.010039649923760892,0.00015196175257770484,-0.027510303832433226,0,0.2731775479292403,0.027510303832433226
S046,-0.23570096312192093,0.013354804308734754,0.00015100041553185034,-0.027422031076942015,0,0.23570096312192093,0.027422031076942015
S004,0.19692668901113125,0.018888045664459962,0.00014992969132830448,0.027323655896307385,0,0.19692668901113125,0.027323655896307385
S070,-0.20372951075126106,0.01553067971986384,0.00013149254650477452,-0.025588691640531024,0,0.20372951075126106,0.025588691640531024
S002,0.18358891729311685,0.01775330816214524,0.00012234073580257086,0.024681742610170837,0,0.18358891729311685,0.024681742610170837
S048,0.20634061683998225,0.012110434909750136,0.0001048150819621444,0.022846011725712163,0,0.20634061683998225,0.022846011725712163
S083,0.13317773558781063,0.02854570744751169,0.0001046720610000568,0.022829208041201556,0,0.13317773558781063,0.022829208041201556
S107,-0.15483774114634125,0.020389005865244433,0.00010021519154625436,-0.02233819239415066,0,0.15483774114634125,0.02233819239415066
S220,0.17842541510979354,0.01391417135318578,9.021504716173538e-05,0.02119473694636108,0,0.17842541510979354,0.02119473694636108
S160,0.13116553763523062,0.02300964820710224,8.137842165654847e-05,0.02012934279000755,0,0.13116553763523062,0.02012934279000755
S200,0.12472979812368395,0.02439987807476507,7.814647206430328e-05,0.01972550472808255,0,0.12472979812368395,0.01972550472808255
S021,0.11357981635192185,0.028134646668230533,7.500595557344331e-05,0.019324970732474085,0,0.11357981635192185,0.019324970732474085
S016,-0.19769583798602916,0.009261840928712357,7.337412731057928e-05,-0.019114667153881267,0,0.19769583798602916,0.019114667153881267
S186,-0.1600325584957816,0.013498565914876342,7.037867381215184e-05,-0.018719890490804972,0,0.1600325584957816,0.018719890490804972
S229,-0.19774772049825246,0.008859400701288475,7.019424083217626e-05,-0.01869588488207657,0,0.19774772049825246,0.01869588488207657
S142,0.21779539421636018,0.007255211277551047,6.961515637775233e-05,0.018618938411451392,0,0.21779539421636018,0.018618938411451392
S150,0.1356910835550481,0.017925779092910644,6.749695484055288e-05,0.018332351470949092,0,0.1356910835550481,0.018332351470949092
S175,-0.116934419172972,0.023916946112027864,6.729151424254226e-05,-0.018304245789255245,0,0.116934419172972,0.018304245789255245
S216,-0.14189707328909887,0.015579087293120289,6.399597917074618e-05,-0.017850649711567045,0,0.14189707328909887,0.017850649711567045
S205,0.10378941487848932,0.02852039108198178,6.351699193871451e-05,0.017783365604268152,0,0.10378941487848932,0.017783365604268152
S042,0.16658934248538634,0.011137224715480804,6.277198741219233e-05,0.017679406882810517,0,0.16658934248538634,0.017679406882810517
S237,0.09648843115181058,0.02856440736629582,5.4982745042309344e-05,0.016545536281896152,0,0.09648843115181058,0.016545536281896152
S043,0.13596346019630012,0.013757181839590937,5.178902486465541e-05,0.016058131892012918,0,0.13596346019630012,0.016058131892012918
S215,-0.17408714983676704,0.007361165084370945,4.513510762638663e-05,-0.014991474928005474,0,0.17408714983676704,0.014991474928005474
S005,-0.11131380150421571,0.016765969200163957,4.2435448465813086e-05,-0.01453566468523876,0,0.11131380150421571,0.01453566468523876
S079,0.1240071970209156,0.013362018399567379,4.182745864687066e-05,0.014431251945093732,0,0.1240071970209156,0.014431251945093732
S163,-0.08994866245909595,0.024559283580505,4.091393192594761e-05,-0.014272567867149654,0,0.08994866245909595,0.014272567867149654
S041,-0.09367397857205952,0.022611333220965854,4.0772047251446213e-05,-0.014247819410598364,0,0.09367397857205952,0.014247819410598364
S173,-0.07229236714489287,0.03722921366882816,4.058991591935144e-05,-0.014215853044350425,0,0.07229236714489287,0.014215853044350425
S114,-0.14978021781828013,0.0088838227358485,4.0385419713410965e-05,-0.01418051871934364,0,0.14978021781828013,0.01418051871934364
S111,-0.08752175631261457,0.020908413806904613,3.28547071596362e-05,-0.01278983401511881,0,0.08752175631261457,0.01278983401511881
S202,-0.12825325876548754,0.009016331258951698,3.005741672898063e-05,-0.012233482068952466,0,0.12825325876548754,0.012233482068952466
S014,0.061766767575838294,0.03300279119650629,2.615231383506165e-05,0.011410839576002129,0,0.061766767575838294,0.011410839576002129
S146,-0.08831232192753621,0.01607486303483407,2.5591477388250505e-05,-0.01128791982652914,0,0.08831232192753621,0.01128791982652914
S102,-0.07756799407973665,0.020038263579091744,2.4710806585470095e-05,-0.011091953591935443,0,0.07756799407973665,0.011091953591935443
S195,0.16130273551935947,0.004426516790833477,2.323303647108822e-05,0.010755636844432878,0,0.16130273551935947,0.010755636844432878
S199,-0.12038356058174775,0.006789154697752094,1.9895906186814828e-05,-0.009953007011888853,0,0.12038356058174775,0.009953007011888853
S204,-0.04962959292411608,0.03462610719172141,1.7744631078651066e-05,-0.009399284014315388,0,0.04962959292411608,0.009399284014315388
S023,-0.060241635144383875,0.023126166207173525,1.725575372171879e-05,-0.009268924279381538,0,0.060241635144383875,0.009268924279381538
S122,0.062238684641038,0.018709394138144066,1.4833980554291192e-05,0.008593922780279666,0,0.062238684641038,0.008593922780279666
S071,-0.05760395078667138,0.021182403750030263,1.4422942000852957e-05,-0.008474010689290929,0,0.05760395078667138,0.008474010689290929
