student_id,study_hours,final_score,fitted,residual,studentized_residual,leverage,cooks_distance
S100,6.4,81.6,74.63383309710352,6.966166902896475,0.6953723645313947,0.005501916500823019,0.0013412495851882107
S101,6.5,74.3,74.86794795834017,-0.5679479583401701,-0.05661881530415882,0.0054365775049961575,8.80832760508468e-06
S102,5.9,76.2,73.46325879092026,2.7367412090797387,0.27295339883941333,0.005984964240752092,0.00022540257415292205
S103,11.2,97.5,85.87134643646274,11.628653563537256,1.168591983919038,0.014123372312899507,0.009762653748749298
S104,8.8,78.6,80.25258976678313,-1.6525897667831373,-0.16487141059433716,0.006810671399601891,9.368535606297443e-05
S105,11.0,69.7,85.40311671398945,-15.703116713989445,-1.5821296476445237,0.013284663187625726,0.01671684299359494
S106,10.4,78.5,83.99842754656954,-5.498427546569545,-0.5501237092626172,0.011018700229076,0.0016921816346063868
S107,2.6,62.1,65.7374683701108,-3.6374683701108026,-0.36463342553323935,0.015708624725504893,0.0010658718978314495
S108,6.2,71.1,74.16560337463022,-3.0656033746302285,-0.3057191289184757,0.005663865044635697,0.00026748173932299987
S109,4.2,64.1,69.4833061498972,-5.383306149897209,-0.5381947540548812,0.009576524307752262,0.001405658999118761
S110,10.8,87.6,84.93488699151615,2.665113008483843,0.266680759559306,0.01248764813189722,0.0004519002625924176
S111,9.9,80.8,82.8278532403863,-2.0278532403863068,-0.20258323445490029,0.009417044491741614,0.00019607477168513435
S112,9.9,77.0,82.8278532403863,-5.827853240386304,-0.5826688675111757,0.009417044491741614,0.0016194438295718476
S113,4.6,68.6,70.41976559484381,-1.8197655948438154,-0.18170359358024854,0.008460439898766799,0.0001415857375481692
S114,8.0,77.8,78.37967087688993,-0.579670876889935,-0.05779536255138088,0.005707314653951295,9.63789180189738e-06
S115,2.7,71.9,65.97158323134745,5.9284167686525535,0.5944972976789973,0.015247192068997972,0.0027455453716814806
S116,19.5,66.0,105.30287991910475,-39.302879919104754,-4.282098014984893,0.08569875859199566,0.7867928716088599
S117,7.8,56.6,77.91144115441662,-21.31144115441662,-2.150745678924512,0.005535710641401817,0.012630960877308585
S118,9.2,96.6,81.18904921172974,15.410950788270256,1.5478106218684704,0.007612514189698801,0.009120952200313823
S119,11.2,85.5,85.87134643646274,-0.3713464364627441,-0.037182135985516576,0.014123372312899507,9.955602385247766e-06
S120,8.5,88.2,79.55024518307319,8.649754816926816,0.8643923250649755,0.0063187362395855365,0.002378807916049003
S121,6.0,58.4,73.69737365215693,-15.297373652156928,-1.5348930102400342,0.0058675076579936414,0.0069026306134636894
S122,5.7,91.4,72.99502906844697,18.404970931553038,1.852292536288307,0.00625114795842794,0.010653505285455325
S123,7.6,72.1,77.44321143194333,-5.343211431943331,-0.5330572589876214,0.00540580069839761,0.0007751551930637052
S124,4.4,53.4,69.95153587237051,-16.551535872370515,-1.6651828395777009,0.008997635068486894,0.012470140533338656
S125,3.2,61.9,67.14215753753071,-5.242157537530709,-0.5249975457089251,0.013096381547258135,0.0018358522608122661
S126,5.5,74.5,72.52679934597367,1.9732006540263285,0.19683845965843333,0.0065590257456490594,0.00012856224742644357
S127,10.9,78.5,85.1690018527528,-6.6690018527528,-0.6681262955373832,0.012880943901068314,0.0029210974702768354
S128,6.3,77.1,74.39971823586687,2.7002817641331234,0.26926045722370384,0.005577679014036199,0.0002043363880460581
S129,4.8,73.4,70.8879953173171,2.5120046826828997,0.25078104397315243,0.007964938798591968,0.000253737726822874
S130,3.4,72.0,67.610387260004,4.3896127399959965,0.4393437413462151,0.012309021960266427,0.001207951628965628
S131,8.1,87.8,78.61378573812658,9.186214261873417,0.9180001305895018,0.005808751936305507,0.002463949803862498
S132,8.0,81.6,78.37967087688993,3.220329123110062,0.32116457370823154,0.005707314653951295,0.00029745385544263636
S133,6.0,74.2,73.69737365215693,0.5026263478430764,0.05011766021344784,0.0058675076579936414,7.451974926390183e-06
S134,4.5,44.6,70.18565073360716,-25.58565073360716,-2.600631555888507,0.00872382572493369,0.02887528870558238
S135,9.2,78.7,81.18904921172974,-2.4890492117297356,-0.24844442838942257,0.007612514189698801,0.0002379294929275273
S136,8.0,76.9,78.37967087688993,-1.4796708768899265,-0.14753600948554849,0.005707314653951295,6.27985093905684e-05
S137,9.8,85.8,82.59373837914964,3.2062616208503556,0.32031261079023954,0.00912798389643369,0.0004748466813169559
S138,3.9,72.6,68.78096156618726,3.819038433812736,0.3818433075253028,0.010523034547047696,0.0007788492980045466
S139,5.2,80.7,71.82445476226371,8.87554523773629,0.8873998237829701,0.007099018806878117,0.0028183328732669954
S140,9.0,94.5,80.72081948925644,13.779180510743558,1.381851412398559,0.007190745759877711,0.006881844181773787
S141,3.4,62.3,67.610387260004,-5.310387260004006,-0.5316286155605378,0.012309021960266427,0.0017678666977111062
S142,4.9,87.8,71.12211017855377,16.67788982144623,1.676999549687156,0.007732823524584028,0.010853724772398463
S143,1.7,58.1,63.63043461898094,-5.530434618980941,-0.5559591271150484,0.020330576916451442,0.0032190289060298944
S144,7.9,99.9,78.14555601565328,21.75444398434672,2.1966862485442484,0.005616300888983397,0.01335531405819432
S145,5.2,80.4,71.82445476226371,8.575545237736293,0.8572850984885951,0.007099018806878117,0.0026310293152167685
S146,5.2,50.7,71.82445476226371,-21.12445476226371,-2.133132616538126,0.007099018806878117,0.015965157935024038
S147,5.6,62.7,72.76091420721032,-10.060914207210317,-1.006164025202468,0.006399875093345341,0.003260159664378703
S148,10.6,100.0,84.46665726904286,15.533342730957145,1.5635537344369586,0.011732327145713971,0.01440060010673032
S149,5.0,76.7,71.35622503979042,5.343774960209586,0.533679562051162,0.007511131767962406,0.0010818478065032894
S150,4.8,67.3,70.8879953173171,-3.587995317317109,-0.3582631208475682,0.007964938798591968,0.0005176639128148317
S151,1.5,59.9,63.16220489650764,-3.2622048965076402,-0.3279550278907816,0.021472336094577944,0.0011856904071304167
S152,2.3,69.3,65.03512378640085,4.264876213599152,0.4278990108067849,0.017155463799343552,0.0016049496959163725
S153,4.8,72.2,70.8879953173171,1.3120046826828968,0.13096539125554316,0.007964938798591968,6.921734322033194e-05
S154,4.4,73.5,69.95153587237051,3.5484641276294866,0.35449793318769995,0.008997635068486894,0.0005731596211784549
S155,1.0,57.6,61.99163059032439,-4.3916305903243895,-0.442288851247973,0.02450914559415475,0.0024680225654646988
S156,9.3,78.3,81.42316407296639,-3.1231640729663894,-0.3118037627022253,0.007839033680688825,0.0003859256215606218
S157,6.6,77.8,75.10206281957682,2.6979371804231818,0.2690000537983199,0.005381662026555611,0.0001967355835679789
S158,12.1,99.7,87.9783801875926,11.721619812407397,1.1805940919811628,0.018413527487254232,0.013045805004053302
S159,10.9,75.5,85.1690018527528,-9.6690018527528,-0.9699545299739329,0.012880943901068314,0.006140272700652329
S160,3.7,59.4,68.31273184371395,-8.91273184371395,-0.8929902951338525,0.011206158960176234,0.0045235845205025115
S161,7.3,90.6,76.74086684823338,13.859133151766613,1.3886091302678332,0.005289112164288679,0.005101253712857283
S162,10.8,100.0,84.93488699151615,15.065113008483848,1.5164212026482784,0.01248764813189722,0.014439631931159838
S163,7.5,80.9,77.20909657070668,3.6909034292933285,0.3680619819048727,0.005356481002974983,0.0003664593228142249
S164,7.8,76.4,77.91144115441662,-1.511441154416616,-0.1506911573344018,0.005535710641401817,6.353210398721004e-05
S165,13.4,94.2,91.02187338366906,3.1781266163309425,0.3202565730731471,0.02610098128089887,0.0013809791612660576
S166,7.5,62.2,77.20909657070668,-15.009096570706674,-1.5052225858975596,0.005356481002974983,0.006059956603341575
S167,3.9,61.8,68.78096156618726,-6.980961566187261,-0.6986234812228458,0.010523034547047696,0.0026024108967671105
S168,6.0,61.0,73.69737365215693,-12.697373652156926,-1.2715278694160645,0.0058675076579936414,0.004755636848720767
S169,4.7,95.2,70.65388045608046,24.546119543919545,2.4907151239783634,0.008207477589986224,0.02497753014946355
S170,9.3,93.8,81.42316407296639,12.37683592703361,1.2404025588632,0.007839033680688825,0.006060846423982715
S171,8.2,78.9,78.84790059936323,0.052099400636777204,0.00519501706384774,0.005920612736046039,8.079895197386596e-08
S172,9.4,80.4,81.65727893420305,-1.2572789342030433,-0.12550917656833566,0.008075976689065163,6.446400343234444e-05
S173,3.7,51.5,68.31273184371395,-16.812731843713948,-1.693777097123384,0.011206158960176234,0.01609672784797528
S174,6.7,78.7,75.33617768081348,3.363822319186525,0.3354211654456025,0.005337170065501383,0.0003032781449440098
S175,5.1,88.1,71.59033990102706,16.50966009897293,1.6594658284868806,0.007299863528727102,0.010031609028022062
S176,2.2,62.1,64.8010089251642,-2.7010089251641958,-0.27098471945391556,0.017658590525395743,0.0006632830923837915
S177,6.4,70.0,74.63383309710352,-4.633833097103519,-0.46222253789660206,0.005501916500823019,0.0005934752662179119
S178,5.6,65.6,72.76091420721032,-7.160914207210325,-0.715188546338328,0.006399875093345341,0.0016515849617833953
S179,3.4,59.7,67.610387260004,-7.910387260004001,-0.7926479010697546,0.012309021960266427,0.003922767956771904
S180,6.8,90.3,75.57029254205013,14.729707457949871,1.4768333505028768,0.005303101621833473,0.0057776658460183036
S181,6.9,84.6,75.80440740328677,8.79559259671322,0.8785647716746623,0.005279456695551879,0.0020508458732521125
S182,8.1,78.1,78.61378573812658,-0.513785738126586,-0.05122888206421065,0.005808751936305507,7.707664528235512e-06
S183,13.1,93.0,90.31952879995912,2.680471200040884,0.2698195872329726,0.024170600721570734,0.0009061032626357492
S184,10.3,100.0,83.7643126853329,16.235687314667103,1.6343546004684153,0.01067752204683649,0.014287355016980816
S185,5.1,73.9,71.59033990102706,2.309660098972941,0.23049710253566222,0.007299863528727102,0.00019633172246110245
S186,1.2,60.8,62.45986031279769,-1.65986031279769,-0.16698593259806818,0.023263151242165072,0.00033378916657414117
S187,9.3,100.0,81.42316407296639,18.576835927033613,1.871434809912447,0.007839033680688825,0.013653924678158605
S188,6.0,70.9,73.69737365215693,-2.797373652156921,-0.27898667614627726,0.0058675076579936414,0.00023082446817331926
S189,8.9,88.8,80.4867046280198,8.313295371980203,0.8309265353317563,0.0069954968210466425,0.0024360057312652096
S190,6.1,81.6,73.93148851339357,7.66851148660642,0.7657909456065679,0.005760474592621511,0.0017026058346655917
